query_id,latency_ms
42361,0.515362
42362,0.515371
42363,0.515381
42364,0.515387
42365,0.515399
42366,0.515405
42367,0.515422
42368,0.515423
42369,0.515428
42370,0.515435
42371,0.515435
42372,0.515436
42373,0.515437
42374,0.515441
42375,0.515443
42376,0.515452
42377,0.515457
42378,0.515478
42379,0.515482
42380,0.515486
42381,0.515489
42382,0.515492
42383,0.515496
42384,0.515498
42385,0.515502
42386,0.515513
42387,0.515532
42388,0.515535
42389,0.515543
42390,0.515544
42391,0.515547
42392,0.515551
42393,0.515556
42394,0.515562
42395,0.515569
42396,0.515588
42397,0.515589
42398,0.515591
42399,0.515593
42400,0.515594
42401,0.515596
42402,0.515596
42403,0.515615
42404,0.515619
42405,0.515621
42406,0.515622
42407,0.515627
42408,0.515631
42409,0.515634
42410,0.515635
42411,0.515639
42412,0.515641
42413,0.515644
42414,0.515646
42415,0.51565
42416,0.515662
42417,0.515665
42418,0.515667
42419,0.515669
42420,0.515669
42421,0.515672
42422,0.515673
42423,0.515677
42424,0.515683
42425,0.515687
42426,0.515691
42427,0.515696
42428,0.515701
42429,0.515703
42430,0.515704
42431,0.515709
42432,0.515715
42433,0.515721
42434,0.515724
42435,0.515731
42436,0.515734
42437,0.515743
42438,0.515751
42439,0.515752
42440,0.515752
42441,0.515752
42442,0.515754
42443,0.515756
42444,0.515757
42445,0.515775
42446,0.515786
42447,0.515786
42448,0.515801
42449,0.515805
42450,0.515814
42451,0.515827
42452,0.515837
42453,0.515842
42454,0.515848
42455,0.515855
42456,0.515859
42457,0.515869
42458,0.515875
42459,0.515883
42460,0.515887
42461,0.515887
42462,0.5159
42463,0.515919
42464,0.515925
42465,0.515931
42466,0.515936
42467,0.515943
42468,0.515943
42469,0.515955
42470,0.515975
42471,0.515986
42472,0.515996
42473,0.515997
42474,0.516001
42475,0.516001
42476,0.516003
42477,0.516008
42478,0.516016
42479,0.516033
42480,0.516038
42481,0.516043
42482,0.51606
42483,0.516068
42484,0.516078
42485,0.516082
42486,0.516083
42487,0.516088
42488,0.51609
42489,0.516095
42490,0.516099
42491,0.516103
42492,0.516128
42493,0.516148
42494,0.516167
42495,0.516171
42496,0.516179
42497,0.516179
42498,0.516184
42499,0.516197
42500,0.516203
42501,0.516205
42502,0.516207
42503,0.516219
42504,0.51622
42505,0.516228
42506,0.516233
42507,0.516233
42508,0.516234
42509,0.516235
42510,0.516239
42511,0.516246
42512,0.516254
42513,0.516255
42514,0.516258
42515,0.516259
42516,0.516275
42517,0.516276
42518,0.516281
42519,0.516281
42520,0.516296
42521,0.516305
42522,0.516321
42523,0.516351
42524,0.516369
42525,0.516372
42526,0.516379
42527,0.516402
42528,0.516407
42529,0.516416
42530,0.516422
42531,0.516423
42532,0.516424
42533,0.516431
42534,0.516435
42535,0.516438
42536,0.516443
42537,0.516449
42538,0.51645
42539,0.516451
42540,0.516453
42541,0.516488
42542,0.516489
42543,0.51649
42544,0.516494
42545,0.516498
42546,0.516506
42547,0.516508
42548,0.516509
42549,0.516528
42550,0.51653
42551,0.516531
42552,0.516533
42553,0.516538
42554,0.516542
42555,0.516544
42556,0.516546
42557,0.516546
42558,0.516546
42559,0.516552
42560,0.516563
42561,0.516577
42562,0.516585
42563,0.516596
42564,0.516601
42565,0.516601
42566,0.516602
42567,0.516609
42568,0.516615
42569,0.516618
42570,0.516637
42571,0.516648
42572,0.516651
42573,0.516661
42574,0.516663
42575,0.516664
42576,0.516683
42577,0.516697
42578,0.516705
42579,0.516709
42580,0.516711
42581,0.516722
42582,0.516723
42583,0.516724
42584,0.51673
42585,0.51674
42586,0.516744
42587,0.51676
42588,0.51676
42589,0.516761
42590,0.516766
42591,0.516768
42592,0.516771
42593,0.516774
42594,0.516778
42595,0.516778
42596,0.516778
42597,0.516795
42598,0.516797
42599,0.516808
42600,0.516829
42601,0.516841
42602,0.516847
42603,0.516859
42604,0.516865
42605,0.516867
42606,0.51687
42607,0.51687
42608,0.516882
42609,0.516883
42610,0.516893
42611,0.516899
42612,0.5169
42613,0.516911
42614,0.516919
42615,0.516921
42616,0.516923
42617,0.516927
42618,0.516928
42619,0.51693
42620,0.51693
42621,0.516936
42622,0.516945
42623,0.516952
42624,0.516959
42625,0.516967
42626,0.516969
42627,0.516977
42628,0.516983
42629,0.517032
42630,0.517032
42631,0.517032
42632,0.517032
42633,0.517035
42634,0.517035
42635,0.517059
42636,0.517063
42637,0.517082
42638,0.517082
42639,0.517087
42640,0.517093
42641,0.517102
42642,0.517113
42643,0.517113
42644,0.517114
42645,0.517118
42646,0.517119
42647,0.517134
42648,0.51714
42649,0.517161
42650,0.517164
42651,0.517167
42652,0.517169
42653,0.517174
42654,0.517179
42655,0.51719
42656,0.517192
42657,0.517212
42658,0.517214
42659,0.517214
42660,0.51723
42661,0.51724
42662,0.51724
42663,0.517243
42664,0.517249
42665,0.517256
42666,0.517258
42667,0.517262
42668,0.517263
42669,0.517278
42670,0.51728
42671,0.517281
42672,0.51729
42673,0.517295
42674,0.517298
42675,0.517303
42676,0.517303
42677,0.517318
42678,0.517318
42679,0.517322
42680,0.517327
42681,0.517339
42682,0.51734
42683,0.517344
42684,0.517347
42685,0.517351
42686,0.517353
42687,0.517355
42688,0.517355
42689,0.517357
42690,0.517357
42691,0.517375
42692,0.517377
42693,0.517378
42694,0.517378
42695,0.517385
42696,0.517385
42697,0.517388
42698,0.517389
42699,0.517389
42700,0.517391
42701,0.517394
42702,0.517397
42703,0.517401
42704,0.517405
42705,0.517408
42706,0.517431
42707,0.517432
42708,0.517435
42709,0.517435
42710,0.51744
42711,0.517441
42712,0.517444
42713,0.517448
42714,0.51746
42715,0.517465
42716,0.517467
42717,0.517469
42718,0.517469
42719,0.517471
42720,0.517473
42721,0.517481
42722,0.517485
42723,0.517491
42724,0.517512
42725,0.517515
42726,0.517518
42727,0.517526
42728,0.517528
42729,0.517536
42730,0.517544
42731,0.517545
42732,0.517551
42733,0.517555
42734,0.517557
42735,0.517558
42736,0.517566
42737,0.517571
42738,0.517572
42739,0.517584
42740,0.51759
42741,0.517594
42742,0.517594
42743,0.517595
42744,0.517595
42745,0.517597
42746,0.517602
42747,0.517605
42748,0.517612
42749,0.517614
42750,0.517615
42751,0.517617
42752,0.517622
42753,0.517622
42754,0.517624
42755,0.517626
42756,0.517629
42757,0.517639
42758,0.517654
42759,0.517655
42760,0.517658
42761,0.517661
42762,0.517665
42763,0.517668
42764,0.517676
42765,0.517683
42766,0.517693
42767,0.517698
42768,0.517699
42769,0.517701
42770,0.517702
42771,0.517712
42772,0.517729
42773,0.517732
42774,0.517752
42775,0.517752
42776,0.517765
42777,0.517765
42778,0.517769
42779,0.51778
42780,0.517782
42781,0.517787
42782,0.517791
42783,0.517799
42784,0.517801
42785,0.517809
42786,0.517811
42787,0.517816
42788,0.517826
42789,0.517843
42790,0.517844
42791,0.517853
42792,0.517856
42793,0.51786
42794,0.517868
42795,0.517882
42796,0.517892
42797,0.517903
42798,0.517915
42799,0.517918
42800,0.517923
42801,0.51794
42802,0.517948
42803,0.517968
42804,0.517974
42805,0.517984
42806,0.517986
42807,0.517999
42808,0.518005
42809,0.518008
42810,0.518009
42811,0.518029
42812,0.518038
42813,0.518038
42814,0.51804
42815,0.518042
42816,0.51806
42817,0.51807
42818,0.51808
42819,0.518082
42820,0.518085
42821,0.518087
42822,0.51809
42823,0.518103
42824,0.518104
42825,0.518105
42826,0.518115
42827,0.51813
42828,0.518132
42829,0.518146
42830,0.51815
42831,0.518151
42832,0.518155
42833,0.518156
42834,0.518157
42835,0.518158
42836,0.518164
42837,0.518165
42838,0.518169
42839,0.518171
42840,0.518172
42841,0.518175
42842,0.518176
42843,0.51819
42844,0.518195
42845,0.518204
42846,0.518207
42847,0.518216
42848,0.518217
42849,0.518222
42850,0.518228
42851,0.518229
42852,0.51823
42853,0.518233
42854,0.518237
42855,0.518238
42856,0.518242
42857,0.518244
42858,0.518251
42859,0.518252
42860,0.518271
42861,0.518276
42862,0.518277
42863,0.518279
42864,0.51828
42865,0.518287
42866,0.518297
42867,0.518298
42868,0.518301
42869,0.518316
42870,0.518322
42871,0.518329
42872,0.51833
42873,0.518344
42874,0.518353
42875,0.518354
42876,0.518366
42877,0.518367
42878,0.518369
42879,0.518372
42880,0.51838
42881,0.518385
42882,0.518408
42883,0.518414
42884,0.518415
42885,0.518417
42886,0.518421
42887,0.518423
42888,0.518432
42889,0.518446
42890,0.518448
42891,0.518448
42892,0.518454
42893,0.518462
42894,0.518475
42895,0.518477
42896,0.518478
42897,0.518479
42898,0.518482
42899,0.518488
42900,0.51849
42901,0.518494
42902,0.518498
42903,0.518515
42904,0.518524
42905,0.518525
42906,0.518526
42907,0.518541
42908,0.518546
42909,0.518555
42910,0.518556
42911,0.518557
42912,0.518561
42913,0.518565
42914,0.518568
42915,0.518579
42916,0.518585
42917,0.518591
42918,0.518598
42919,0.518602
42920,0.518606
42921,0.518609
42922,0.518617
42923,0.518619
42924,0.518626
42925,0.518631
42926,0.518634
42927,0.518644
42928,0.518651
42929,0.518653
42930,0.518657
42931,0.518658
42932,0.518672
42933,0.518674
42934,0.518688
42935,0.518695
42936,0.518705
42937,0.518705
42938,0.518708
42939,0.518722
42940,0.518726
42941,0.518738
42942,0.51875
42943,0.51875
42944,0.518766
42945,0.51878
42946,0.518783
42947,0.518789
42948,0.518791
42949,0.518801
42950,0.518803
42951,0.518812
42952,0.518813
42953,0.518821
42954,0.518821
42955,0.518821
42956,0.518836
42957,0.518839
42958,0.518841
42959,0.518849
42960,0.518859
42961,0.51886
42962,0.518863
42963,0.518867
42964,0.518875
42965,0.51889
42966,0.518892
42967,0.518907
42968,0.51891
42969,0.518911
42970,0.518924
42971,0.518924
42972,0.518935
42973,0.518944
42974,0.518955
42975,0.518962
42976,0.518966
42977,0.51897
42978,0.518979
42979,0.51898
42980,0.518987
42981,0.518989
42982,0.518994
42983,0.519005
42984,0.519005
42985,0.519011
42986,0.519042
42987,0.519052
42988,0.519055
42989,0.519057
42990,0.519057
42991,0.519083
42992,0.519087
42993,0.519094
42994,0.519098
42995,0.519102
42996,0.519138
42997,0.519151
42998,0.519154
42999,0.519177
43000,0.519186
43001,0.51919
43002,0.519193
43003,0.519199
43004,0.519205
43005,0.519212
43006,0.51922
43007,0.519221
43008,0.519223
43009,0.519228
43010,0.519237
43011,0.519243
43012,0.519245
43013,0.519247
43014,0.519255
43015,0.519269
43016,0.519277
43017,0.519283
43018,0.519284
43019,0.519287
43020,0.519293
43021,0.519298
43022,0.5193
43023,0.519305
43024,0.519315
43025,0.519321
43026,0.519323
43027,0.519328
43028,0.519328
43029,0.519332
43030,0.519339
43031,0.519346
43032,0.519349
43033,0.51935
43034,0.51936
43035,0.519366
43036,0.519377
43037,0.519381
43038,0.519404
43039,0.519411
43040,0.519413
43041,0.519416
43042,0.519434
43043,0.519434
43044,0.519434
43045,0.51944
43046,0.519445
43047,0.519445
43048,0.519447
43049,0.519452
43050,0.51946
43051,0.519469
43052,0.519471
43053,0.519471
43054,0.519472
43055,0.519478
43056,0.519479
43057,0.519479
43058,0.519481
43059,0.519486
43060,0.519487
43061,0.519489
43062,0.519493
43063,0.519502
43064,0.519507
43065,0.519507
43066,0.519509
43067,0.519513
43068,0.519515
43069,0.519523
43070,0.519527
43071,0.519534
43072,0.519534
43073,0.519535
43074,0.519544
43075,0.519551
43076,0.519552
43077,0.519567
43078,0.519572
43079,0.519579
43080,0.519587
43081,0.519593
43082,0.519598
43083,0.519604
43084,0.519606
43085,0.519606
43086,0.519607
43087,0.519619
43088,0.519619
43089,0.51962
43090,0.519621
43091,0.519621
43092,0.519631
43093,0.519633
43094,0.519659
43095,0.519672
43096,0.519674
43097,0.519676
43098,0.519688
43099,0.519698
43100,0.519698
43101,0.519698
43102,0.519699
43103,0.519699
43104,0.519704
43105,0.519707
43106,0.519713
43107,0.519714
43108,0.519725
43109,0.519729
43110,0.519742
43111,0.519746
43112,0.519756
43113,0.519759
43114,0.51976
43115,0.51976
43116,0.519762
43117,0.519768
43118,0.519772
43119,0.519772
43120,0.519779
43121,0.519786
43122,0.519795
43123,0.519795
43124,0.519811
43125,0.519812
43126,0.519852
43127,0.519859
43128,0.519867
43129,0.519881
43130,0.519886
43131,0.519905
43132,0.519912
43133,0.519914
43134,0.519917
43135,0.51992
43136,0.519936
43137,0.51994
43138,0.519954
43139,0.519955
43140,0.519969
43141,0.519985
43142,0.519987
43143,0.51999
43144,0.519996
43145,0.519998
43146,0.519998
43147,0.52001
43148,0.520011
43149,0.520015
43150,0.520021
43151,0.520036
43152,0.520036
43153,0.520037
43154,0.520043
43155,0.520046
43156,0.520058
43157,0.520064
43158,0.520077
43159,0.520079
43160,0.520083
43161,0.520084
43162,0.520085
43163,0.520093
43164,0.520094
43165,0.520097
43166,0.5201
43167,0.520105
43168,0.52013
43169,0.52013
43170,0.520131
43171,0.520131
43172,0.520135
43173,0.520144
43174,0.520164
43175,0.520173
43176,0.520175
43177,0.520178
43178,0.520192
43179,0.520202
43180,0.520211
43181,0.520211
43182,0.520212
43183,0.520229
43184,0.520235
43185,0.520242
43186,0.520246
43187,0.520249
43188,0.520252
43189,0.520259
43190,0.520266
43191,0.520273
43192,0.520281
43193,0.520283
43194,0.520284
43195,0.520285
43196,0.52031
43197,0.520317
43198,0.520319
43199,0.520321
43200,0.520324
43201,0.520326
43202,0.520328
43203,0.520332
43204,0.520336
43205,0.520342
43206,0.520343
43207,0.520354
43208,0.520364
43209,0.520381
43210,0.520388
43211,0.520399
43212,0.5204
43213,0.520411
43214,0.520414
43215,0.520415
43216,0.520431
43217,0.520433
43218,0.520434
43219,0.520434
43220,0.520436
43221,0.520455
43222,0.520461
43223,0.520467
43224,0.520488
43225,0.52049
43226,0.520502
43227,0.520506
43228,0.520508
43229,0.520512
43230,0.52052
43231,0.520521
43232,0.520522
43233,0.520525
43234,0.520527
43235,0.520538
43236,0.520546
43237,0.520548
43238,0.52055
43239,0.52055
43240,0.52055
43241,0.520561
43242,0.520564
43243,0.52058
43244,0.520598
43245,0.5206
43246,0.520602
43247,0.520606
43248,0.520609
43249,0.520609
43250,0.520617
43251,0.520622
43252,0.520624
43253,0.520624
43254,0.520634
43255,0.520635
43256,0.520639
43257,0.520643
43258,0.520644
43259,0.520651
43260,0.520671
43261,0.520675
43262,0.520678
43263,0.520682
43264,0.520691
43265,0.520696
43266,0.5207
43267,0.520704
43268,0.520711
43269,0.520721
43270,0.520725
43271,0.520736
43272,0.520736
43273,0.520741
43274,0.520748
43275,0.520749
43276,0.52075
43277,0.520759
43278,0.520763
43279,0.520764
43280,0.520769
43281,0.520774
43282,0.520777
43283,0.520777
43284,0.520779
43285,0.52079
43286,0.520791
43287,0.520794
43288,0.520797
43289,0.520797
43290,0.520799
43291,0.520804
43292,0.520809
43293,0.520826
43294,0.520826
43295,0.520845
43296,0.520861
43297,0.520862
43298,0.520866
43299,0.520867
43300,0.520877
43301,0.520884
43302,0.520896
43303,0.520899
43304,0.520905
43305,0.520922
43306,0.520924
43307,0.520925
43308,0.520928
43309,0.520936
43310,0.520936
43311,0.520955
43312,0.520959
43313,0.520959
43314,0.520962
43315,0.520982
43316,0.521026
43317,0.521031
43318,0.521035
43319,0.521038
43320,0.521039
43321,0.521044
43322,0.521045
43323,0.521052
43324,0.52106
43325,0.521063
43326,0.521064
43327,0.521069
43328,0.521084
43329,0.521088
43330,0.521092
43331,0.521104
43332,0.521116
43333,0.52113
43334,0.521131
43335,0.521137
43336,0.521148
43337,0.521159
43338,0.521169
43339,0.521184
43340,0.521184
43341,0.521195
43342,0.521201
43343,0.521201
43344,0.521209
43345,0.521216
43346,0.52122
43347,0.521223
43348,0.52123
43349,0.52124
43350,0.521243
43351,0.521263
43352,0.521272
43353,0.521276
43354,0.521294
43355,0.521304
43356,0.521307
43357,0.521308
43358,0.521314
43359,0.52132
43360,0.521328
43361,0.521343
43362,0.521344
43363,0.521347
43364,0.521355
43365,0.521371
43366,0.521375
43367,0.521378
43368,0.521381
43369,0.521391
43370,0.521393
43371,0.521396
43372,0.521405
43373,0.521407
43374,0.521422
43375,0.521436
43376,0.521436
43377,0.521442
43378,0.521444
43379,0.52145
43380,0.521451
43381,0.521455
43382,0.521455
43383,0.521455
43384,0.521464
43385,0.52147
43386,0.521474
43387,0.521481
43388,0.521498
43389,0.521507
43390,0.521509
43391,0.521509
43392,0.521515
43393,0.521526
43394,0.521535
43395,0.521543
43396,0.521543
43397,0.521545
43398,0.52155
43399,0.521551
43400,0.521584
43401,0.521585
43402,0.521586
43403,0.521592
43404,0.521601
43405,0.521607
43406,0.521611
43407,0.521611
43408,0.521615
43409,0.521618
43410,0.521628
43411,0.521635
43412,0.521637
43413,0.521648
43414,0.521651
43415,0.521651
43416,0.521654
43417,0.521659
43418,0.521667
43419,0.521672
43420,0.521674
43421,0.52168
43422,0.521683
43423,0.521688
43424,0.521693
43425,0.521694
43426,0.521695
43427,0.5217
43428,0.521716
43429,0.521722
43430,0.521731
43431,0.521732
43432,0.521737
43433,0.521738
43434,0.521753
43435,0.521765
43436,0.521765
43437,0.521785
43438,0.521788
43439,0.521799
43440,0.521801
43441,0.521805
43442,0.521807
43443,0.521815
43444,0.521818
43445,0.52183
43446,0.521837
43447,0.521838
43448,0.521838
43449,0.521842
43450,0.521852
43451,0.521854
43452,0.521858
43453,0.521862
43454,0.521862
43455,0.521864
43456,0.521875
43457,0.52188
43458,0.521883
43459,0.521885
43460,0.521899
43461,0.521906
43462,0.521907
43463,0.521917
43464,0.52192
43465,0.521923
43466,0.521925
43467,0.521925
43468,0.521928
43469,0.521934
43470,0.521937
43471,0.521938
43472,0.521942
43473,0.521945
43474,0.521951
43475,0.521952
43476,0.521961
43477,0.521964
43478,0.521964
43479,0.521965
43480,0.521967
43481,0.521971
43482,0.521971
43483,0.521975
43484,0.52198
43485,0.521987
43486,0.52199
43487,0.521992
43488,0.522002
43489,0.522003
43490,0.522005
43491,0.52201
43492,0.52201
43493,0.522015
43494,0.522019
43495,0.522029
43496,0.522039
43497,0.522041
43498,0.522042
43499,0.522049
43500,0.522064
43501,0.522072
43502,0.522073
43503,0.522079
43504,0.522079
43505,0.522101
43506,0.522116
43507,0.522118
43508,0.52212
43509,0.522121
43510,0.522131
43511,0.522138
43512,0.522139
43513,0.52214
43514,0.522142
43515,0.522148
43516,0.52215
43517,0.522154
43518,0.522158
43519,0.522161
43520,0.52218
43521,0.522184
43522,0.522189
43523,0.522205
43524,0.52221
43525,0.522211
43526,0.522213
43527,0.522218
43528,0.522219
43529,0.52222
43530,0.522224
43531,0.522228
43532,0.522228
43533,0.522229
43534,0.522238
43535,0.522238
43536,0.52224
43537,0.522243
43538,0.522247
43539,0.522248
43540,0.522257
43541,0.522265
43542,0.522273
43543,0.522277
43544,0.522279
43545,0.522284
43546,0.522297
43547,0.522297
43548,0.5223
43549,0.522301
43550,0.522318
43551,0.522328
43552,0.522338
43553,0.522344
43554,0.522346
43555,0.522351
43556,0.522353
43557,0.522357
43558,0.52237
43559,0.522371
43560,0.522376
43561,0.522382
43562,0.522386
43563,0.522394
43564,0.522407
43565,0.52241
43566,0.522412
43567,0.522414
43568,0.522415
43569,0.522417
43570,0.522417
43571,0.522428
43572,0.522429
43573,0.52243
43574,0.522432
43575,0.522463
43576,0.522464
43577,0.522465
43578,0.522467
43579,0.522472
43580,0.522489
43581,0.522495
43582,0.522495
43583,0.522497
43584,0.522499
43585,0.522503
43586,0.522515
43587,0.522534
43588,0.522539
43589,0.522539
43590,0.522549
43591,0.522557
43592,0.522558
43593,0.522574
43594,0.522581
43595,0.522594
43596,0.522594
43597,0.522595
43598,0.522599
43599,0.5226
43600,0.522602
43601,0.522607
43602,0.522609
43603,0.52261
43604,0.522616
43605,0.522622
43606,0.522631
43607,0.522632
43608,0.52265
43609,0.522651
43610,0.522656
43611,0.522658
43612,0.52266
43613,0.5227
43614,0.522706
43615,0.522711
43616,0.522722
43617,0.522725
43618,0.522733
43619,0.522753
43620,0.522756
43621,0.522757
43622,0.522784
43623,0.522786
43624,0.522791
43625,0.522793
43626,0.522799
43627,0.522802
43628,0.522806
43629,0.522808
43630,0.522809
43631,0.522809
43632,0.522814
43633,0.522818
43634,0.522825
43635,0.522826
43636,0.522829
43637,0.52283
43638,0.522833
43639,0.522834
43640,0.522836
43641,0.522842
43642,0.522851
43643,0.522852
43644,0.522865
43645,0.522866
43646,0.522868
43647,0.522873
43648,0.522885
43649,0.52289
43650,0.522897
43651,0.522898
43652,0.5229
43653,0.522914
43654,0.52293
43655,0.522932
43656,0.522946
43657,0.522946
43658,0.522947
43659,0.522947
43660,0.522948
43661,0.522954
43662,0.522957
43663,0.522966
43664,0.522968
43665,0.522976
43666,0.522979
43667,0.522981
43668,0.522982
43669,0.522983
43670,0.522995
43671,0.523
43672,0.523
43673,0.523011
43674,0.523057
43675,0.523062
43676,0.523068
43677,0.52307
43678,0.523073
43679,0.523079
43680,0.52308
43681,0.523081
43682,0.523083
43683,0.523094
43684,0.523101
43685,0.523101
43686,0.523115
43687,0.523127
43688,0.523139
43689,0.523148
43690,0.523149
43691,0.52317
43692,0.523173
43693,0.523189
43694,0.523192
43695,0.5232
43696,0.5232
43697,0.523206
43698,0.523211
43699,0.523212
43700,0.523212
43701,0.523217
43702,0.523226
43703,0.523228
43704,0.523234
43705,0.52325
43706,0.523251
43707,0.523263
43708,0.523265
43709,0.523266
43710,0.523269
43711,0.523279
43712,0.52328
43713,0.523285
43714,0.523287
43715,0.523289
43716,0.523289
43717,0.523295
43718,0.523296
43719,0.523299
43720,0.523313
43721,0.523336
43722,0.523336
43723,0.523337
43724,0.523344
43725,0.523345
43726,0.523349
43727,0.523356
43728,0.523362
43729,0.523364
43730,0.523367
43731,0.523369
43732,0.523381
43733,0.523392
43734,0.523395
43735,0.523396
43736,0.523403
43737,0.523413
43738,0.523413
43739,0.523415
43740,0.523417
43741,0.523436
43742,0.523439
43743,0.523449
43744,0.523457
43745,0.523459
43746,0.523461
43747,0.523466
43748,0.523471
43749,0.523477
43750,0.523482
43751,0.523483
43752,0.523484
43753,0.523487
43754,0.523488
43755,0.523497
43756,0.523508
43757,0.523511
43758,0.523515
43759,0.523519
43760,0.523522
43761,0.523525
43762,0.52353
43763,0.52353
43764,0.523533
43765,0.523533
43766,0.523534
43767,0.523536
43768,0.523538
43769,0.523545
43770,0.523546
43771,0.52355
43772,0.523555
43773,0.52356
43774,0.523566
43775,0.523587
43776,0.523592
43777,0.523593
43778,0.523595
43779,0.523596
43780,0.523597
43781,0.523614
43782,0.523616
43783,0.523617
43784,0.523618
43785,0.523623
43786,0.523634
43787,0.523635
43788,0.523636
43789,0.523641
43790,0.523642
43791,0.523644
43792,0.523647
43793,0.523648
43794,0.523665
43795,0.523667
43796,0.523676
43797,0.523676
43798,0.523688
43799,0.523688
43800,0.523691
43801,0.523692
43802,0.523699
43803,0.5237
43804,0.523708
43805,0.523713
43806,0.52372
43807,0.523728
43808,0.523736
43809,0.523748
43810,0.523753
43811,0.52376
43812,0.523766
43813,0.523785
43814,0.523792
43815,0.523794
43816,0.523811
43817,0.523821
43818,0.523826
43819,0.523827
43820,0.523837
43821,0.523838
43822,0.523839
43823,0.523841
43824,0.523844
43825,0.523847
43826,0.52385
43827,0.523851
43828,0.523852
43829,0.523853
43830,0.52386
43831,0.523862
43832,0.523863
43833,0.523864
43834,0.523866
43835,0.523874
43836,0.523875
43837,0.523881
43838,0.523882
43839,0.523886
43840,0.523895
43841,0.523897
43842,0.523898
43843,0.523918
43844,0.523922
43845,0.523928
43846,0.523931
43847,0.523935
43848,0.523937
43849,0.523944
43850,0.52395
43851,0.523953
43852,0.523955
43853,0.523956
43854,0.523964
43855,0.523987
43856,0.523994
43857,0.523997
43858,0.524002
43859,0.524008
43860,0.524011
43861,0.524012
43862,0.524012
43863,0.52402
43864,0.524026
43865,0.524032
43866,0.524033
43867,0.524045
43868,0.524051
43869,0.524052
43870,0.524052
43871,0.524064
43872,0.524067
43873,0.524069
43874,0.524076
43875,0.52408
43876,0.524083
43877,0.52409
43878,0.52409
43879,0.524108
43880,0.524111
43881,0.524112
43882,0.524114
43883,0.524118
43884,0.524119
43885,0.524124
43886,0.524131
43887,0.524132
43888,0.524133
43889,0.52414
43890,0.524141
43891,0.52415
43892,0.524152
43893,0.52416
43894,0.524164
43895,0.524165
43896,0.52417
43897,0.524179
43898,0.524184
43899,0.52419
43900,0.52419
43901,0.524204
43902,0.524205
43903,0.524213
43904,0.524219
43905,0.524228
43906,0.524252
43907,0.524264
43908,0.524265
43909,0.52427
43910,0.524276
43911,0.524279
43912,0.524281
43913,0.524292
43914,0.524295
43915,0.524299
43916,0.524307
43917,0.52431
43918,0.524326
43919,0.52433
43920,0.524331
43921,0.524333
43922,0.524341
43923,0.524341
43924,0.524344
43925,0.524348
43926,0.524362
43927,0.524373
43928,0.52438
43929,0.524387
43930,0.52439
43931,0.524399
43932,0.524403
43933,0.524403
43934,0.524407
43935,0.524413
43936,0.524421
43937,0.524422
43938,0.524426
43939,0.524433
43940,0.524434
43941,0.524436
43942,0.524463
43943,0.524479
43944,0.524484
43945,0.524484
43946,0.524486
43947,0.524495
43948,0.5245
43949,0.524503
43950,0.524518
43951,0.52452
43952,0.524523
43953,0.524524
43954,0.524555
43955,0.524556
43956,0.524564
43957,0.524577
43958,0.524577
43959,0.524587
43960,0.524598
43961,0.524606
43962,0.524606
43963,0.524613
43964,0.524616
43965,0.524622
43966,0.524627
43967,0.52463
43968,0.524634
43969,0.524634
43970,0.524635
43971,0.524645
43972,0.524647
43973,0.524651
43974,0.52466
43975,0.524666
43976,0.524669
43977,0.524678
43978,0.524701
43979,0.524706
43980,0.524706
43981,0.524707
43982,0.524713
43983,0.524717
43984,0.524722
43985,0.524726
43986,0.524744
43987,0.524747
43988,0.524763
43989,0.524764
43990,0.52477
43991,0.524777
43992,0.524781
43993,0.524784
43994,0.52479
43995,0.524798
43996,0.524804
43997,0.524804
43998,0.524811
43999,0.524813
44000,0.524813
44001,0.524814
44002,0.524817
44003,0.524831
44004,0.524837
44005,0.524842
44006,0.524844
44007,0.524847
44008,0.524858
44009,0.52486
44010,0.524863
44011,0.524866
44012,0.52487
44013,0.524873
44014,0.524876
44015,0.524891
44016,0.524893
44017,0.5249
44018,0.5249
44019,0.524902
44020,0.524905
44021,0.524905
44022,0.52491
44023,0.524925
44024,0.524938
44025,0.524942
44026,0.524954
44027,0.524954
44028,0.524959
44029,0.52496
44030,0.524963
44031,0.524975
44032,0.524983
44033,0.524985
44034,0.524987
44035,0.524992
44036,0.525002
44037,0.525011
44038,0.525012
44039,0.525012
44040,0.525016
44041,0.52502
44042,0.52503
44043,0.525035
44044,0.525042
44045,0.525046
44046,0.525052
44047,0.525059
44048,0.525061
44049,0.52507
44050,0.525075
44051,0.525083
44052,0.52509
44053,0.525091
44054,0.525092
44055,0.525093
44056,0.525102
44057,0.525118
44058,0.525121
44059,0.525123
44060,0.525124
44061,0.525128
44062,0.525137
44063,0.525138
44064,0.52514
44065,0.525156
44066,0.525159
44067,0.525161
44068,0.525167
44069,0.525174
44070,0.525179
44071,0.525188
44072,0.525189
44073,0.525196
44074,0.525199
44075,0.525214
44076,0.525218
44077,0.525223
44078,0.525228
44079,0.52524
44080,0.525243
44081,0.525246
44082,0.525248
44083,0.525259
44084,0.525276
44085,0.525279
44086,0.525302
44087,0.525306
44088,0.525328
44089,0.525339
44090,0.525341
44091,0.525342
44092,0.525345
44093,0.525347
44094,0.525365
44095,0.525366
44096,0.525366
44097,0.525367
44098,0.525372
44099,0.525376
44100,0.52538
44101,0.525398
44102,0.5254
44103,0.525417
44104,0.52542
44105,0.525425
44106,0.525425
44107,0.525434
44108,0.525436
44109,0.525437
